,id,app_name,genres,tags,specs,combined_features
1879,63710,bittrip runner,action,indie,singleplayer,action indie singleplayer
1880,704720,rolling along an inline movement,none,documentary,captions available,none documentary captions available
1881,569692,toukiden 2mission collection set 4,action,action,singleplayer,action action singleplayer
1882,549100,gravnewton,action,action,singleplayer,action action singleplayer
1883,431840,3drpg,adventure,rpg,singleplayer,adventure rpg singleplayer
1884,609200,heroine anthem zeroart book,adventure,rpg,singleplayer,adventure rpg singleplayer
1885,592700,dead rising 4season pass,action,gore,singleplayer,action gore singleplayer
1886,258542,heat wave dlcjacks pack,action,action,singleplayer,action action singleplayer
1887,409200,epic character generatorseason 1 dwarf male,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
1888,409170,contract,indie,indie,singleplayer,indie indie singleplayer
1889,487130,winter novelsoundtrack,casual,casual,singleplayer,casual casual singleplayer
1890,267773,talismancharacter pack 7black witch,indie,strategy,singleplayer,indie strategy singleplayer
1891,374230,twin robots,action,action,singleplayer,action action singleplayer
1892,33600,broken sword 2the smoking mirror remastered,adventure,adventure,singleplayer,adventure adventure singleplayer
1893,67330,mafia ii dlc greaser pack,action,action,singleplayer,action action singleplayer
1894,518540,mardock scramble the second combustion,none,anime,none,none anime none
1895,356240,rpg maker vx acefrontier works horror interior tiles,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
1896,268280,pinball arcade season three pack,free to play,simulation,singleplayer,free to play simulation singleplayer
1897,350210,mighty switch force academy,action,indie,singleplayer,action indie singleplayer
1898,510200,rpg maker mvfrontier works futuristic heroes and bgm,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1899,545700,the land of dasthir,adventure,adventure,singleplayer,adventure adventure singleplayer
1900,419932,ggxrd system voiceino,action,action,singleplayer,action action singleplayer
1901,632000,crosscells,casual,casual,singleplayer,casual casual singleplayer
1902,390390,rocksmith 2014 the black keyslonely boy,casual,casual,singleplayer,casual casual singleplayer
1903,220803,f1 race starsmusic accessory pack,racing,racing,singleplayer,racing racing singleplayer
1904,251910,solar flux,indie,indie,singleplayer,indie indie singleplayer
1905,299280,fantasy groundscastlescrusades ruleset,rpg,rpg,multiplayer,rpg rpg multiplayer
1906,525480,hackgu last recode,rpg,rpg,singleplayer,rpg rpg singleplayer
1907,594700,streets of rogue soundtrack,action,action,singleplayer,action action singleplayer
1908,748110,kitten madness,action,early access,singleplayer,action early access singleplayer
1909,269230,aces wild manic brawling action,action,action,singleplayer,action action singleplayer
1910,461910,forge of gods rpg,free to play,free to play,multiplayer,free to play free to play multiplayer
1911,725340,lines free by nestor yavorskyy,casual,indie,singleplayer,casual indie singleplayer
1912,288840,haunted past realm of ghosts,adventure,adventure,singleplayer,adventure adventure singleplayer
1913,513093,ts marketplace british railways class a2 livery pack addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1914,561559,max focusawesomenauts character,action,strategy,singleplayer,action strategy singleplayer
1915,662400,steampunk action battle simulator,action,simulation,singleplayer,action simulation singleplayer
1916,542480,therian saga,free to play,free to play,multiplayer,free to play free to play multiplayer
1917,359060,switch galaxy ultra,action,racing,singleplayer,action racing singleplayer
1918,295202,ts marketplace collet coaches pack 01,simulation,simulation,singleplayer,simulation simulation singleplayer
1919,332292,rpg maker vx acescifi tiles,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
1920,323530,wakfumagmog pack,adventure,strategy,multiplayer,adventure strategy multiplayer
1921,690710,heiankyo alien 平安京エイリアン,action,action,singleplayer,action action singleplayer
1922,381010,orion a scifi visual novel,adventure,visual novel,singleplayer,adventure visual novel singleplayer
1923,325504,rpg maker vx aceluna engine,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
1924,9970,star raiders,action,action,singleplayer,action action singleplayer
1925,703420,fantasy groundsthe complete cities of sorcery campaigns 5e,indie,strategy,multiplayer,indie strategy multiplayer
1926,294953,rocksmith 2014 deftonesbe quiet and drive far away,casual,casual,singleplayer,casual casual singleplayer
1927,584120,splasherofficial soundtrack,action,action,singleplayer,action action singleplayer
1928,546330,space mouse 35th anniversary edition,action,action,singleplayer,action action singleplayer
1929,471870,code of princessoriginal soundtrack,action,action,singleplayer,action action singleplayer
1930,242700,injustice gods among us ultimate edition,action,fighting,singleplayer,action fighting singleplayer
1931,627470,sandra and woo in the cursed adventuregame guide,adventure,adventure,singleplayer,adventure adventure singleplayer
1932,670740,warframe piercing step pinnacle pack,action,free to play,singleplayer,action free to play singleplayer
1933,331440,bit dungeon ii,action,rpg,singleplayer,action rpg singleplayer
1934,604091,arcane raiselorebook,adventure,rpg,singleplayer,adventure rpg singleplayer
1935,411150,pulseoriginal soundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
1936,575690,parkan the imperial chronicles,adventure,adventure,singleplayer,adventure adventure singleplayer
1937,755160,reef shotsoundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
1938,340630,ninja guy,action,action,singleplayer,action action singleplayer
1939,376967,ts marketplace new york new haven scenario pack 01 addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1940,435174,irfacerig real turkey,none,none,downloadable content,none none downloadable content
1941,714570,hidden objecttools,adventure,strategy,singleplayer,adventure strategy singleplayer
1942,523690,epic battle fantasy 3soundtrack,adventure,free to play,singleplayer,adventure free to play singleplayer
1943,686570,freedom defender,casual,indie,singleplayer,casual indie singleplayer
1944,559650,witch it,action,early access,multiplayer,action early access multiplayer
1945,402910,undead blackout,action,action,singleplayer,action action singleplayer
1946,492640,legends of callasiafull game,strategy,strategy,singleplayer,strategy strategy singleplayer
1947,521550,monkey king hero is back,none,movie,captions available,none movie captions available
1948,704830,esports life ep1dreams of glory,indie,early access,singleplayer,indie early access singleplayer
1949,17180,mosbys confederacy,strategy,strategy,singleplayer,strategy strategy singleplayer
1950,669320,nation warchronicles,indie,early access,singleplayer,indie early access singleplayer
1951,425240,pressure overdrive,action,action,singleplayer,action action singleplayer
1952,222556,train simulator br standard class 2mt loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1953,448204,ts marketplace öbb rnoos wagon pack addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1954,91200,anomaly warzone earth,action,strategy,singleplayer,action strategy singleplayer
1955,289760,rocketsrocketsrockets,action,indie,singleplayer,action indie singleplayer
1956,265690,naissancee,adventure,indie,singleplayer,adventure indie singleplayer
1957,432170,silver knight,action,early access,singleplayer,action early access singleplayer
1958,549530,robotpencil presents speed designing,none,designillustration,none,none designillustration none
1959,448020,share,action,indie,singleplayer,action indie singleplayer
1960,490860,dashbored,adventure,indie,singleplayer,adventure indie singleplayer
1961,260290,company of heroes 2southern fronts mission pack,strategy,strategy,singleplayer,strategy strategy singleplayer
1962,497020,mystic diaryquest for lost brother,adventure,adventure,singleplayer,adventure adventure singleplayer
1963,702180,mafia is alive,casual,early access,multiplayer,casual early access multiplayer
1964,476355,superfightthe orange deck 2,casual,strategy,singleplayer,casual strategy singleplayer
1965,365020,gynophobia,action,indie,singleplayer,action indie singleplayer
1966,493370,ragnarok clicker,adventure,free to play,singleplayer,adventure free to play singleplayer
1967,467516,sentinels of the multiversesoundtrack volume 5,indie,strategy,singleplayer,indie strategy singleplayer
1968,241369,expansioneuropa universalis iv conquest of paradise,simulation,strategy,singleplayer,simulation strategy singleplayer
1969,731580,milf,action,adventure,singleplayer,action adventure singleplayer
1970,407600,raiden legacysteam edition,action,action,singleplayer,action action singleplayer
1971,264060,full bore,adventure,indie,singleplayer,adventure indie singleplayer
1972,461210,riding out,racing,early access,singleplayer,racing early access singleplayer
1973,592422,games of glorygladiators pack,action,strategy,downloadable content,action strategy downloadable content
1974,349250,copy kitty,action,early access,singleplayer,action early access singleplayer
1975,688650,you doesnt exist,free to play,free to play,singleplayer,free to play free to play singleplayer
1976,287900,pro pinball ultra,simulation,simulation,singleplayer,simulation simulation singleplayer
1977,473446,gigantus dcczero marking,action,action,singleplayer,action action singleplayer
1978,216451,gotham city impostors free to play gary,action,action,multiplayer,action action multiplayer
1979,376350,overgravity,action,action,singleplayer,action action singleplayer
1980,523510,yugioh waking the dragons yugis journey,simulation,simulation,singleplayer,simulation simulation singleplayer
1981,511310,guardians of orionpioneer edition,action,action,singleplayer,action action singleplayer
1982,688870,尘沙惑同人文集一苇叶来doujinshi,adventure,adventure,singleplayer,adventure adventure singleplayer
1983,518650,illumine,action,action,singleplayer,action action singleplayer
1984,73013,cities in motion design marvels,simulation,simulation,singleplayer,simulation simulation singleplayer
1985,639263,rival books of asterheptameron expansion pack,casual,strategy,singleplayer,casual strategy singleplayer
1986,429520,falcon gold,simulation,simulation,singleplayer,simulation simulation singleplayer
1987,298380,reef shot,adventure,adventure,singleplayer,adventure adventure singleplayer
1988,406950,3dmark ice storm benchmarks,utilities,utilities,downloadable content,utilities utilities downloadable content
1989,244890,velocityultra,action,action,singleplayer,action action singleplayer
1990,365280,alexia crow and the cave of heroes,adventure,adventure,singleplayer,adventure adventure singleplayer
1991,462261,battlefleet gothic armadatau empire,strategy,strategy,singleplayer,strategy strategy singleplayer
1992,263620,mitsurugi kamui hikae,action,anime,singleplayer,action anime singleplayer
1993,498760,blood and gold soundtrack,action,strategy,singleplayer,action strategy singleplayer
1994,387130,zombie hunter inc,action,early access,singleplayer,action early access singleplayer
1995,413380,deus ex mankind divided dlcassault pack,action,action,singleplayer,action action singleplayer
1996,442770,the minims,adventure,adventure,singleplayer,adventure adventure singleplayer
1997,624120,football manager touch 2018,simulation,sports,singleplayer,simulation sports singleplayer
1998,718690,steamworld dig 2 ost feat el huervo,action,action,singleplayer,action action singleplayer
1999,702411,eightminute empire old europe map,casual,casual,singleplayer,casual casual singleplayer
2000,416630,true lovers knot,casual,visual novel,singleplayer,casual visual novel singleplayer
2001,594310,reflection of a fallen feather,adventure,free to play,singleplayer,adventure free to play singleplayer
2002,342813,rocksmith 2014 thin lizzyjailbreak,casual,casual,singleplayer,casual casual singleplayer
2003,754400,amazeing lemons,adventure,indie,singleplayer,adventure indie singleplayer
2004,485730,shift,indie,indie,singleplayer,indie indie singleplayer
2005,675420,the chronicles of dragon wingthe requiem of ares,casual,strategy,singleplayer,casual strategy singleplayer
2006,292800,pajama sam 3 you are what you eat from your head to your feet,adventure,adventure,singleplayer,adventure adventure singleplayer
2007,543770,altar guardian,action,action,singleplayer,action action singleplayer
2008,2420,the ship single player,action,action,singleplayer,action action singleplayer
2009,296790,thunderwheels,casual,early access,singleplayer,casual early access singleplayer
2010,538826,fourchords guitar karaokeflorence the machine song pack,casual,indie,singleplayer,casual indie singleplayer
2011,586770,megalomaniac,adventure,casual,singleplayer,adventure casual singleplayer
2012,509702,rocksmith 2014 edition remastered blink182first date,casual,casual,singleplayer,casual casual singleplayer
2013,646410,jeff garcia low budget madness,none,movie,captions available,none movie captions available
2014,33770,drakensang the river of time,rpg,rpg,singleplayer,rpg rpg singleplayer
2015,446600,magi trials,adventure,adventure,singleplayer,adventure adventure singleplayer
2016,642520,trio,casual,casual,singleplayer,casual casual singleplayer
2017,678850,uurnog uurnlimited,indie,indie,singleplayer,indie indie singleplayer
2018,497930,wandaa graphic novel,casual,rpg,singleplayer,casual rpg singleplayer
2019,705210,cube racer,action,action,singleplayer,action action singleplayer
2020,524870,dig 4 destructionmask octopus,action,action,singleplayer,action action singleplayer
2021,261396,episode 7the devil and his three golden hairs,casual,indie,singleplayer,casual indie singleplayer
2022,492090,atrain pc classic みんなのa列車で行こうpc,simulation,simulation,singleplayer,simulation simulation singleplayer
2023,626546,fateextellatransient casual,action,action,singleplayer,action action singleplayer
2024,398210,blackshadows,adventure,indie,singleplayer,adventure indie singleplayer
2025,747090,deep space unknown universe,indie,indie,singleplayer,indie indie singleplayer
2026,485180,астролорды крепкий орешек,free to play,strategy,singleplayer,free to play strategy singleplayer
2027,709350,dark realm princess of ice collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
2028,365470,freestyle 2sakun limited outfit pkg,action,action,singleplayer,action action singleplayer
2029,224143,borderlands 2 siren learned warrior pack,action,rpg,singleplayer,action rpg singleplayer
2030,405970,flat kingdom papers cut edition,action,indie,singleplayer,action indie singleplayer
2031,221162,grid 2gtr racing pack,racing,racing,singleplayer,racing racing singleplayer
2032,743660,boot hill blaster,action,action,singleplayer,action action singleplayer
2033,711220,fantasy groundsvillage backdrop longbridge 5e,indie,strategy,multiplayer,indie strategy multiplayer
2034,222660,retrograde,action,indie,singleplayer,action indie singleplayer
2035,421620,dissonance an interactive novelette,indie,indie,singleplayer,indie indie singleplayer
2036,671160,slime rancher original soundtrack,action,indie,singleplayer,action indie singleplayer
2037,558245,euro truck simulator 2special transport,indie,simulation,singleplayer,indie simulation singleplayer
2038,492963,rocksmith 2014 rush song pack ii,casual,casual,singleplayer,casual casual singleplayer
2039,358700,3d bridges,simulation,simulation,singleplayer,simulation simulation singleplayer
2040,333290,mos speedrun 2,action,action,singleplayer,action action singleplayer
2041,426925,hyperdevotion noire ultimate lid set,strategy,strategy,singleplayer,strategy strategy singleplayer
2042,311870,super trench attack,action,action,singleplayer,action action singleplayer
2043,525550,descent road to legendthe delve,adventure,adventure,singleplayer,adventure adventure singleplayer
2044,356121,hisa6m5 sakai saburo zero,action,strategy,singleplayer,action strategy singleplayer
2045,368470,geovox,animation amp modeling,software training,full controller support,animation amp modeling software training full controller support
2046,6910,deus ex game of the year edition,action,cyberpunk,singleplayer,action cyberpunk singleplayer
2047,222079,rocksmiththe strokes song pack,casual,casual,singleplayer,casual casual singleplayer
2048,478048,zaccaria pinballpool champion table,casual,casual,singleplayer,casual casual singleplayer
2049,454030,link,indie,strategy,singleplayer,indie strategy singleplayer
2050,643710,dan levy lion,none,movie,captions available,none movie captions available
2051,281340,call of duty ghostslegend packmakarov,action,action,singleplayer,action action singleplayer
2052,206158,rocksmithcreedence clearwater revivalborn on the bayou,casual,casual,singleplayer,casual casual singleplayer
2053,467110,dr strange,none,movie,captions available,none movie captions available
2054,604550,reality incognita,adventure,early access,singleplayer,adventure early access singleplayer
2055,359521,survariumultimate steam starter pack,action,massively multiplayer,multiplayer,action massively multiplayer multiplayer
2056,547140,owari,indie,indie,singleplayer,indie indie singleplayer
2057,341310,greyfox rpg,adventure,rpgmaker,singleplayer,adventure rpgmaker singleplayer
2058,444760,nexus the jupiter incident soundtrack,indie,strategy,singleplayer,indie strategy singleplayer
2059,451510,bleach the movie hell verse,none,anime,captions available,none anime captions available
2060,665520,fantasy groundsgaming 5 dragonsgiants token pack,indie,strategy,multiplayer,indie strategy multiplayer
2061,721146,marvel vs capcom infinitehaggar metro city mayor costume,action,action,singleplayer,action action singleplayer
2062,207169,stellar impactscience vessel dlc,action,strategy,multiplayer,action strategy multiplayer
2063,501170,pixel puzzles ultimatepuzzle pack horses,action,free to play,singleplayer,action free to play singleplayer
2064,661430,lineway,casual,casual,singleplayer,casual casual singleplayer
2065,637783,rocksmith 2014 edition remastered halestorm song pack,casual,casual,singleplayer,casual casual singleplayer
2066,749430,stacker,casual,strategy,singleplayer,casual strategy singleplayer
2067,723760,steamburg,adventure,adventure,singleplayer,adventure adventure singleplayer
2068,348650,the asskickerssteam edition,action,action,singleplayer,action action singleplayer
2069,436860,arctic alive,action,simulation,singleplayer,action simulation singleplayer
2070,391580,egyptian senet,casual,casual,singleplayer,casual casual singleplayer
2071,591508,pixel puzzles ultimatepuzzle pack spain,casual,strategy,singleplayer,casual strategy singleplayer
2072,286920,the typing of the dead overkilldancing with the dead dlc,action,action,singleplayer,action action singleplayer
2073,60350,glowfish,adventure,casual,singleplayer,adventure casual singleplayer
2074,487990,i frankenstein,none,movie,captions available,none movie captions available
2075,525011,watchdogs 2root access pack,action,action,singleplayer,action action singleplayer
2076,637711,rocksmith 2014 edition remastered 2010s mix song pack iii,casual,casual,singleplayer,casual casual singleplayer
2077,311080,echelon,action,simulation,singleplayer,action simulation singleplayer
2078,347400,001 game creator,animation amp modeling,game development,steam achievements,animation amp modeling game development steam achievements
2079,323240,the world ii hunting boss,action,rpg,singleplayer,action rpg singleplayer
2080,355060,sébastien loeb rally evo,racing,racing,singleplayer,racing racing singleplayer
2081,46362,theatre of war 2battle for caen,simulation,strategy,singleplayer,simulation strategy singleplayer
2082,471650,adventure capitalistsavvy investor bundle,casual,indie,singleplayer,casual indie singleplayer
2083,49603,beat hazard itunesm4a file support,action,action,singleplayer,action action singleplayer
2084,726050,stick fight the game ost,action,casual,multiplayer,action casual multiplayer
2085,653727,rpg maker mvmedieval warfare music pack,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
2086,452680,tales from the crypt ritual,none,movie,captions available,none movie captions available
2087,435800,binaries,action,indie,singleplayer,action indie singleplayer
2088,467230,turbo kid,none,action,none,none action none
2089,265610,epic battle fantasy 4,adventure,rpg,singleplayer,adventure rpg singleplayer
2090,222612,train simulator brlner class j50 loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
2091,407474,assassins creed syndicatestreets of london pack,action,action,singleplayer,action action singleplayer
2092,749620,klondike solitaire kingsthree headed dragon,adventure,strategy,singleplayer,adventure strategy singleplayer
2093,222584,train simulator class a4 pacifics loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
2094,419240,summer breeze,none,short,none,none short none
2095,486670,easy french platinum,education,education,none,education education none
2096,366550,zeuxis procedural texture generator,design amp illustration,designillustration,none,design amp illustration designillustration none
2097,379390,superstar dance club,casual,casual,singleplayer,casual casual singleplayer
2098,539040,guild of dungeoneeringice cream headaches,indie,rpg,singleplayer,indie rpg singleplayer
2099,341910,ultimate space commando,indie,strategy,singleplayer,indie strategy singleplayer
2100,648980,100 orange juicestarter character voice pack,indie,strategy,singleplayer,indie strategy singleplayer
2101,444220,asteroid bounty hunter,action,action,singleplayer,action action singleplayer
2102,331069,call of duty advanced warfarepanda exoskeleton pack,action,action,singleplayer,action action singleplayer
2103,390446,rocksmith 2014 totorosanna,casual,casual,singleplayer,casual casual singleplayer
2104,71114,sword of vermilion,rpg,rpg,singleplayer,rpg rpg singleplayer
2105,329550,alea jacta est cantabrian wars,simulation,strategy,singleplayer,simulation strategy singleplayer
2106,672360,isee,adventure,early access,singleplayer,adventure early access singleplayer
2107,423369,fishing planet happy 4th of july pack,free to play,sports,singleplayer,free to play sports singleplayer
2108,605957,plague needleawesomenauts droppod,action,strategy,singleplayer,action strategy singleplayer
2109,217790,dogfight 1942,action,action,singleplayer,action action singleplayer
2110,526460,kickhim,action,adventure,singleplayer,action adventure singleplayer
2111,274920,facerig,animation amp modeling,animationmodeling,steam achievements,animation amp modeling animationmodeling steam achievements
2112,321182,rpg maker vx acedungeon music pack,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
2113,366331,kingdom warsall access,free to play,simulation,singleplayer,free to play simulation singleplayer
2114,536850,polycrushersoundtrack,action,action,singleplayer,action action singleplayer
2115,614980,dan cummins dont wake the bear,none,movie,captions available,none movie captions available
2116,578430,puzzle puppers,casual,casual,singleplayer,casual casual singleplayer
2117,373970,letter quest grimms journey remastered,casual,spelling,singleplayer,casual spelling singleplayer
2118,362290,the living dungeon,adventure,strategy,singleplayer,adventure strategy singleplayer
2119,222112,rocksmiththe vinesget free,casual,casual,singleplayer,casual casual singleplayer
2120,591880,peak angle drift onlinejapan cars pack,racing,racing,singleplayer,racing racing singleplayer
2121,339210,rescue 2 everyday heroes,simulation,strategy,singleplayer,simulation strategy singleplayer
2122,363420,leap of fate,none,roguelike,singleplayer,none roguelike singleplayer
2123,714670,iron knight,action,action,singleplayer,action action singleplayer
2124,212210,mabinogispiritual healing package,action,rpg,singleplayer,action rpg singleplayer
2125,655010,vodka,action,action,singleplayer,action action singleplayer
2126,653000,facilitydonation dlc,action,action,singleplayer,action action singleplayer
2127,748150,the love boat,adventure,adventure,singleplayer,adventure adventure singleplayer
2128,249870,scribblenauts unmasked a dc comics adventure,action,adventure,singleplayer,action adventure singleplayer
2129,295036,rocksmith 2014 the killerswhen you were young,casual,casual,singleplayer,casual casual singleplayer
2130,498790,insanity clickercollection pack,adventure,strategy,singleplayer,adventure strategy singleplayer
2131,316810,shadowcrypt,action,action,singleplayer,action action singleplayer
2132,21800,tom clancys endwar,strategy,strategy,singleplayer,strategy strategy singleplayer
2133,331580,ultraworld exodus,free to play,indie,singleplayer,free to play indie singleplayer
2134,541100,krampus,action,indie,singleplayer,action indie singleplayer
2135,344173,usfiv classic horror pack,action,action,singleplayer,action action singleplayer
2136,622070,fantasy groundsfantasy bestiary toolkit savage worlds,indie,strategy,multiplayer,indie strategy multiplayer
2137,35320,insane 2,racing,racing,singleplayer,racing racing singleplayer
2138,465340,abrix the robotbonus soundtrack dlc,casual,strategy,singleplayer,casual strategy singleplayer
2139,591506,pixel puzzles ultimatepuzzle pack variety pack 1,casual,strategy,singleplayer,casual strategy singleplayer
2140,12650,fetch it again,casual,casual,singleplayer,casual casual singleplayer
2141,351790,invisible apartment,adventure,free to play,singleplayer,adventure free to play singleplayer
2142,629370,runic rampagesoundtrack,action,action,singleplayer,action action singleplayer
2143,667130,clumsy fred,casual,indie,singleplayer,casual indie singleplayer
2144,590480,slash it 2elexive exclusive edition,action,action,singleplayer,action action singleplayer
2145,526570,doorways preludeartbook,action,action,singleplayer,action action singleplayer
2146,651630,fantasy groundsthe folio the complete roslof keep campaign 5e,indie,strategy,multiplayer,indie strategy multiplayer
2147,438980,tabletop simulatorbattle for souls,casual,rpg,singleplayer,casual rpg singleplayer
2148,440140,magnetic,none,scifi,none,none scifi none
2149,369460,professor why the quantum eye,indie,early access,singleplayer,indie early access singleplayer
2150,573650,3 days zoo mystery,casual,casual,singleplayer,casual casual singleplayer
2151,34800,chronicles of mystery the scorpio ritual,adventure,adventure,singleplayer,adventure adventure singleplayer
2152,764661,battlerushgerman at infantry dlc,action,action,multiplayer,action action multiplayer
2153,256534,uk mineral wagon pack,simulation,simulation,singleplayer,simulation simulation singleplayer
2154,709520,wheres phantom thief,action,action,singleplayer,action action singleplayer
2155,337650,soft body,action,action,singleplayer,action action singleplayer
2156,401560,broadside,action,action,singleplayer,action action singleplayer
2157,366570,castleabra,adventure,adventure,singleplayer,adventure adventure singleplayer
2158,501030,extravaganza rising,adventure,adventure,singleplayer,adventure adventure singleplayer
2159,2400,the ship murder party,action,multiplayer,singleplayer,action multiplayer singleplayer
2160,718480,fantasy groundsa08 search for the tristone 5e,indie,strategy,multiplayer,indie strategy multiplayer
2161,546370,skyforgestarter booster pack,free to play,free to play,singleplayer,free to play free to play singleplayer
2162,26000,the maw,action,indie,singleplayer,action indie singleplayer
2163,349540,periareion,indie,strategy,singleplayer,indie strategy singleplayer
2164,436628,rocksmith 2014 chevellehats off to the bull,casual,casual,singleplayer,casual casual singleplayer
2165,385870,monstrumoriginal soundtrack,indie,indie,singleplayer,indie indie singleplayer
2166,359300,death pirate,action,indie,singleplayer,action indie singleplayer
2167,623860,handball managerteam,simulation,simulation,singleplayer,simulation simulation singleplayer
2168,456480,polaritysoundtrack,action,strategy,singleplayer,action strategy singleplayer
2169,421400,the prophecy 2,none,movie,captions available,none movie captions available
2170,467044,giant sword,action,action,singleplayer,action action singleplayer
2171,501172,pixel puzzles ultimatepuzzle pack montana,casual,indie,singleplayer,casual indie singleplayer
2172,25896,hearts of iron iii german infantry pack dlc,strategy,strategy,singleplayer,strategy strategy singleplayer
2173,287340,colin mcrae rally,racing,racing,singleplayer,racing racing singleplayer
2174,435171,irfacerig monster pack 1,none,none,downloadable content,none none downloadable content
2175,732890,spellforce 3 digital extras,rpg,strategy,singleplayer,rpg strategy singleplayer
2176,297920,space colony steam edition,simulation,strategy,singleplayer,simulation strategy singleplayer
2177,757950,2in1 fluid intelligence,indie,indie,singleplayer,indie indie singleplayer
2178,698359,blaze character for occult reraise,adventure,strategy,singleplayer,adventure strategy singleplayer
2179,330860,lego batman 3 beyond gotham season pass,action,action,singleplayer,action action singleplayer
2180,730340,rocks and rockets soundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
2181,698980,sword master,action,action,singleplayer,action action singleplayer
2182,526740,hackme,indie,simulation,singleplayer,indie simulation singleplayer
2183,645970,rock of ages 2classic pack soundtrack,action,strategy,singleplayer,action strategy singleplayer
2184,724420,fernbus simulatorcomfort class hd,simulation,simulation,singleplayer,simulation simulation singleplayer
2185,629796,eve online 15400 plex,free to play,free to play,online multiplayer,free to play free to play online multiplayer
2186,366180,disposable heroes,action,adventure,singleplayer,action adventure singleplayer
2187,25800,europa universalis iii complete,strategy,grand strategy,singleplayer,strategy grand strategy singleplayer
2188,443370,the treasures of montezuma 5,casual,casual,singleplayer,casual casual singleplayer
2189,755590,battle high 2 a,action,indie,singleplayer,action indie singleplayer
2190,261070,hacker evolution duality hacker bootcamp dlc,indie,indie,singleplayer,indie indie singleplayer
2191,610610,pacaplus,casual,indie,singleplayer,casual indie singleplayer
2192,459070,particle maceremastered soundtrack,action,action,singleplayer,action action singleplayer
2193,470610,infinity warswealthy nobles lock box,free to play,strategy,singleplayer,free to play strategy singleplayer
2194,590229,rocksmith 2014 edition remastered surf rock song pack ii,casual,casual,singleplayer,casual casual singleplayer
2195,280031,guncraft under the sea block pack,action,action,singleplayer,action action singleplayer
2196,349939,dw8e original costume pack,action,action,singleplayer,action action singleplayer
2197,240720,getting over it with bennett foddy,action,difficult,singleplayer,action difficult singleplayer
2198,721570,kenka bancho otome girl beats boys,none,episodic,none,none episodic none
2199,490130,raiders the story of the greatest fan film ever made,none,movie,commentary available,none movie commentary available
2200,382890,final fantasy v,rpg,rpg,singleplayer,rpg rpg singleplayer
2201,531550,uss indianapolis men of courage,none,movie,captions available,none movie captions available
2202,407530,ark survival of the fittest,action,free to play,multiplayer,action free to play multiplayer
2203,594480,battlezonetank horn pack horns,action,action,singleplayer,action action singleplayer
2204,249103,coh 2german skin l case blue summer pattern,strategy,strategy,singleplayer,strategy strategy singleplayer
2205,449150,patanoir,adventure,indie,singleplayer,adventure indie singleplayer
2206,548840,a rose in the twilight ロゼと黄昏の古城,adventure,adventure,singleplayer,adventure adventure singleplayer
2207,367350,demon hearts,action,action,singleplayer,action action singleplayer
2208,375420,the architect,indie,indie,singleplayer,indie indie singleplayer
2209,342550,phantasmal survival horror roguelike,indie,horror,singleplayer,indie horror singleplayer
2210,597070,watchdogs 2retro modernist pack,action,action,singleplayer,action action singleplayer
2211,723170,pale spectrumthe soundtrack of gray magic,adventure,adventure,singleplayer,adventure adventure singleplayer
2212,749280,klondike solitaire kingsstrongman,adventure,strategy,singleplayer,adventure strategy singleplayer
2213,590580,dragon of legends,action,early access,singleplayer,action early access singleplayer
2214,468690,see no evil,none,movie,captions available,none movie captions available
2215,565321,pixel puzzles ultimatepuzzle pack snowice,casual,strategy,singleplayer,casual strategy singleplayer
2216,324610,the shopkeeper,adventure,adventure,singleplayer,adventure adventure singleplayer
2217,577720,mike birbiglia what i should have said was nothing,none,comedy,captions available,none comedy captions available
2218,401629,batman arkham knight2008 tumbler batmobile pack,action,action,singleplayer,action action singleplayer
2219,642807,train simulator peninsula corridor san franciscogilroy route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
2220,365160,kona,adventure,adventure,singleplayer,adventure adventure singleplayer
2221,512700,duckles the jigsaw witch,action,action,singleplayer,action action singleplayer
2222,370070,wyrmsun,adventure,strategy,singleplayer,adventure strategy singleplayer
2223,577940,killer instinct,action,fighting,singleplayer,action fighting singleplayer
2224,509672,rocksmith 2014 edition remastered third eye blindnever let you go,casual,casual,singleplayer,casual casual singleplayer
2225,486880,abrix for kids,casual,casual,singleplayer,casual casual singleplayer
2226,585220,mortificatio,adventure,adventure,singleplayer,adventure adventure singleplayer
2227,399880,amos from outer space,casual,casual,singleplayer,casual casual singleplayer
2228,544190,book seriesalice in wonderland,adventure,indie,singleplayer,adventure indie singleplayer
